user_id,business_id,stars,date,hour_of_day,day_of_week,is_weekend,user_elite,review_length,user_experience,city,category,price_range,alcohol,outdoor_seating
Hxx8FmhpxiugIrGRh8RDOg,ARgidflSXPHj7uhK-Y7hwA,4.0,2010-05-17 13:01:22,afternoon,0,0,1,long,high,St Louis,Japanese,2,1,0
IpLRJY4CP3fXtlEd8Y4GFQ,pj8Y-5vfbRitnnm2xJFH9w,4.0,2010-05-17 13:11:07,afternoon,0,0,1,long,high,Philadelphia,Caribbean,2,1,1
toQe9adQWV7iC7KM_eugsA,skW4boArIApRw9DXKXukkA,3.0,2010-05-18 16:20:18,afternoon,1,0,1,medium,high,Philadelphia,American (Traditional),2,1,0
r8KcPxZ-x-SjDMl7V_IWlQ,Y2NFeGtConx1qciSPKcRlA,4.0,2010-05-18 22:18:32,evening,1,0,1,long,high,New Orleans,Restaurants,2,1,1
eZ8PQPFuR8yfwQOU9IANGw,1Pxg1AMf0rEn9QF__ZYoWw,3.0,2010-05-19 14:43:22,afternoon,2,0,1,long,high,Nashville,Japanese,2,1,0
1A0zd56jS9AFuXFPS5JmUg,5Z-z5-ZYmrJ8RW_oOpp9lQ,4.0,2010-05-19 16:22:13,afternoon,2,0,1,long,high,Oaks,Sandwiches,1,0,1
SXeMGP5lNgc03z7cl9Xihg,AtIGlkUITdQFhAG_JWp-Og,3.0,2010-05-19 18:41:05,afternoon,2,0,1,long,high,Hermitage,Modern European,2,0,0
fxeRdFmgY6tbTyidpcdFLw,mx1_2BxcIbZ1RKsGG_UPHg,3.0,2010-05-20 01:16:58,night,3,0,1,medium,high,Dupo,Nightlife,1,1,1
tJZnXf1mafOOEcUNd3yoiA,F-vfI049swuwDR7HMOW1Fg,5.0,2010-05-20 03:25:19,night,3,0,0,medium,high,Fishers,Mexican,2,1,1
ouODopBKF3AqfCkuQEnrDg,2XYPFRm7teCUr3eGsB2-qw,4.0,2010-05-20 13:30:17,afternoon,3,0,1,long,high,Blue Bell,Thai,2,0,1
U7JinPjZhXocl8FL_5cJ0A,j99PtxlKTW_u5alE4jiqHQ,3.0,2010-05-20 17:53:26,afternoon,3,0,0,medium,high,Philadelphia,Restaurants,2,1,0
WFXqCsd97UsXcE8K_uQ4_Q,Q-a-DzqRufrPL6EcUDpyag,4.0,2010-05-20 19:26:05,evening,3,0,1,long,high,Saint Charles,Beer,2,1,0
82UbpDEPMGJ9Sod8a1U-cg,rQW9iupvhk6ScPn2VPNLVQ,5.0,2010-05-20 19:45:26,evening,3,0,1,long,high,Philadelphia,Food Trucks,1,0,0
1A0zd56jS9AFuXFPS5JmUg,7utsfp2dXJ09j8Gb9hAIvA,5.0,2010-05-21 10:16:39,morning,4,0,1,medium,high,Bridgeport,Restaurants,1,0,0
ouODopBKF3AqfCkuQEnrDg,mQvRi0nm84Www71d4qOheQ,4.0,2010-05-21 13:20:09,afternoon,4,0,1,medium,high,Bryn Mawr,Seafood,2,0,0
0mYNAVDIzW4fzgAQ5opGWg,nl_La1sCrZG0xq0HNt4WsQ,4.0,2010-05-21 14:43:44,afternoon,4,0,1,long,high,Philadelphia,Restaurants,1,1,0
kX8VElJe7Pj-cJ-yZAzHdA,nl_La1sCrZG0xq0HNt4WsQ,4.0,2010-05-21 16:53:46,afternoon,4,0,1,long,high,Philadelphia,Restaurants,1,1,0
pNF7ShX5v_BqbRNe0mFCUw,EAtdpksdWfWAaqh3XdnNNg,4.0,2010-05-21 19:10:13,evening,4,0,0,long,low,Philadelphia,Restaurants,3,0,0
pNF7ShX5v_BqbRNe0mFCUw,u9XTeDl_If4U5Eixl6ys7g,4.0,2010-05-21 19:18:48,evening,4,0,0,medium,low,Philadelphia,Nightlife,2,1,0
1A0zd56jS9AFuXFPS5JmUg,YPnksHT2DQA0AhcxP6udxw,4.0,2010-05-22 02:36:25,night,5,1,1,long,high,King of Prussia,Restaurants,1,0,0
mZrbrAAtQ0Xmt_MMUEs6Kg,5FuQbcHTF_I7PWJzhCMObw,3.0,2010-05-22 14:36:17,afternoon,5,1,1,medium,high,Philadelphia,Cheesesteaks,1,0,0
7ktyPHE-NGnWxarOqjIQiQ,Mufi8VH23CoxIZNftf-lZw,4.0,2010-05-23 01:47:00,night,6,1,1,long,high,Southampton,Pizza,2,0,1
_BcWyKQL16ndpBdggh2kNA,RZtGWDLCAtuipwaZ-UfjmQ,4.0,2010-05-23 13:46:29,afternoon,6,1,1,long,high,Philadelphia,Pizza,2,1,1
LlLNWV5FmKvjOj0p5qGYeg,pQ0WQwBPdpngQi_HdPYIag,4.0,2010-05-23 13:52:14,afternoon,6,1,0,long,high,Abington,Thai,2,0,0
LlLNWV5FmKvjOj0p5qGYeg,14ZGwnDyydXdSBsLXpSUrA,5.0,2010-05-23 14:27:17,afternoon,6,1,0,long,high,Philadelphia,Vietnamese,2,1,1
LlLNWV5FmKvjOj0p5qGYeg,c8rjE6NcfeyzLB_aU1GdMA,2.0,2010-05-23 15:03:21,afternoon,6,1,0,medium,high,Philadelphia,Nightlife,2,1,0
LlLNWV5FmKvjOj0p5qGYeg,QWqKTWQ2OiDgo3dzNkpung,5.0,2010-05-23 15:10:34,afternoon,6,1,0,medium,high,Philadelphia,Korean,2,0,0
LlLNWV5FmKvjOj0p5qGYeg,T4rJKYfjty5-2N2QTcvGyw,4.0,2010-05-23 15:17:11,afternoon,6,1,0,medium,high,Jenkintown,Dive Bars,1,1,0
k_muz40jJaiY1PVga6NDXA,cGa8ySpfmtfQKPkHJKHnUw,4.0,2010-05-23 19:57:28,evening,6,1,1,medium,high,Montgomeryville,Restaurants,1,0,0
ptszYqvULb9AT04VfKaXfg,i7LerGjkoxNPrlJ1oJpbXw,4.0,2010-05-23 21:29:48,evening,6,1,1,long,high,Langhorne,Restaurants,2,1,0
LlLNWV5FmKvjOj0p5qGYeg,rpZrUHxtj5JZuq76FkbNdA,4.0,2010-05-23 23:03:31,evening,6,1,0,medium,high,Willow Grove,Dim Sum,2,1,1
fiU7TnWwHFlhD259ur0bEw,cXSyVvOr9YRN9diDkaWs0Q,3.0,2010-05-23 23:47:23,evening,6,1,1,medium,high,Philadelphia,Southern,2,1,1
CDxlgCoUoNRV3VMkYZrUuQ,HTqXI5S2XcSlh_ylx9sE6g,5.0,2010-05-24 13:42:50,afternoon,0,0,1,medium,high,Philadelphia,Food,2,0,0
V9n2Qyr-dvNg00BwMWqquQ,VD4Rdyj0tauBckrTYgIcpQ,4.0,2010-05-24 17:05:37,afternoon,0,0,1,long,high,Philadelphia,Restaurants,2,0,0
BDyCY898xb7QexX-XJgrEw,VD4Rdyj0tauBckrTYgIcpQ,4.0,2010-05-24 17:17:41,afternoon,0,0,1,long,high,Philadelphia,Restaurants,2,0,0
V9n2Qyr-dvNg00BwMWqquQ,EtKSTHV5Qx_Q7Aur9o4kQQ,3.0,2010-05-24 19:08:39,evening,0,0,1,long,high,Philadelphia,Bars,2,1,1
DDJliZbj8VYfwikMQWbrBA,-ATiAtTikuGuqvaW2O6tNA,3.0,2010-05-24 19:42:14,evening,0,0,1,medium,high,Philadelphia,Sandwiches,2,1,1
Hxx8FmhpxiugIrGRh8RDOg,sece3MulAu81rJORM3qXQQ,4.0,2010-05-24 19:49:31,evening,0,0,1,long,high,Saint Louis,Modern European,1,0,1
S1bcv4QpwW7Ysy0T9edlOQ,mUIBtlWNPD7sz3rGGWQ1RA,4.0,2010-05-24 23:09:59,evening,0,0,1,medium,high,Philadelphia,Mediterranean,2,0,1
CDxlgCoUoNRV3VMkYZrUuQ,dERS4qwl9v-Gwft-Ug8APA,5.0,2010-05-25 00:18:11,night,1,0,1,medium,high,Jenkintown,Restaurants,2,0,1
7Td9DntkgdAMmXqxHTo-Kg,OX-Y_c0iZTVNUSzxauiJCg,3.0,2010-05-25 01:46:45,night,1,0,1,medium,high,Nashville,Department Stores,1,0,0
ScuWOAFGiCSDkZPI4x5mAQ,9wa2FJBzEk8Gv0ahK2o_hA,4.0,2010-05-25 12:21:09,morning,1,0,1,medium,high,New Port Richey,Breakfast & Brunch,1,0,0
LlLNWV5FmKvjOj0p5qGYeg,qDkbudGRfmJvf7trQZea4g,3.0,2010-05-25 14:33:27,afternoon,1,0,0,medium,high,Philadelphia,Restaurants,3,1,0
Yl4W33ShuKg0IBOZqZfQcw,iCKF72z3fqRTF1vxdBZINQ,4.0,2010-05-25 14:44:49,afternoon,1,0,1,long,high,Nashville,American (Traditional),2,1,1
Cbr8ES0BPeXzmGssfgIvqg,EP2jFD3aGoSBCWb7irY5-w,3.0,2010-05-25 15:31:57,afternoon,1,0,1,medium,high,Temple Terrace,Ethiopian,2,1,1
RMrWegRjr3gn_g7fOLxHRA,9nkYaCQRyO0fi8SrXDFhGw,3.0,2010-05-25 17:10:56,afternoon,1,0,1,long,high,Philadelphia,Food,3,0,0
k_muz40jJaiY1PVga6NDXA,jxfAi7UDmtbhyPw7ZsfKVw,4.0,2010-05-25 20:35:31,evening,1,0,1,medium,high,Media,Desserts,2,0,1
6WG2IGTVr-xKn0pYQZJGjw,1UNorskttXSWuEcgzKzXcA,5.0,2010-05-26 13:18:10,afternoon,2,0,1,long,high,Philadelphia,Lounges,3,1,1
Wshkpj8aHWuzIeca1QxWTA,3BJxm-HnvzdwD1zjmSbmyQ,2.0,2010-05-26 15:06:05,afternoon,2,0,1,long,high,Philadelphia,Restaurants,1,0,0
GJ0H2kne3nnzYBavbH4RHw,u9XTeDl_If4U5Eixl6ys7g,4.0,2010-05-26 18:58:58,afternoon,2,0,0,short,high,Philadelphia,Nightlife,2,1,0
Cbr8ES0BPeXzmGssfgIvqg,KVwQkBd8tJCDVc8O6_tMOg,4.0,2010-05-26 21:21:23,evening,2,0,1,long,high,Oldsmar,Chinese,2,1,0
S1bcv4QpwW7Ysy0T9edlOQ,EtKSTHV5Qx_Q7Aur9o4kQQ,4.0,2010-05-27 12:59:00,morning,3,0,1,medium,high,Philadelphia,Bars,2,1,1
0mYNAVDIzW4fzgAQ5opGWg,FKrP06TDAKtxNG1vrRQcQQ,4.0,2010-05-27 15:32:43,afternoon,3,0,1,long,high,Philadelphia,Burgers,2,0,0
nn7aw-T8v1R4lNp3noRhnw,7lwe7n-Yc-V9E_HfLAeylg,4.0,2010-05-27 15:35:47,afternoon,3,0,0,long,high,Philadelphia,Restaurants,2,1,1
zF10BKjK4Lz9U_8Yqw28ww,NT5S6JV5wPwKOd3s3Yh1zQ,3.0,2010-05-27 15:51:39,afternoon,3,0,1,long,high,Nashville,Restaurants,2,1,0
PuvfPONWyhdtRVPWu7kLpQ,mY02hIpeZSVCaWObvvyECA,4.0,2010-05-27 15:55:21,afternoon,3,0,0,medium,low,Saint Louis,Restaurants,2,1,1
0mYNAVDIzW4fzgAQ5opGWg,zwTmOj4B_OVPMTMYijQiKg,4.0,2010-05-27 16:06:51,afternoon,3,0,1,long,high,Philadelphia,Nightlife,1,1,1
jQF9CqbIfpQit9B0MAG4Wg,mUIBtlWNPD7sz3rGGWQ1RA,4.0,2010-05-27 17:58:40,afternoon,3,0,1,long,high,Philadelphia,Mediterranean,2,0,1
eZ8PQPFuR8yfwQOU9IANGw,iCKF72z3fqRTF1vxdBZINQ,4.0,2010-05-27 20:36:14,evening,3,0,1,long,high,Nashville,American (Traditional),2,1,1
AvGJVv7Z3a0q1MJT1Ykd0w,NB9wGhMqy27suWqNzk3laA,4.0,2010-05-27 22:28:46,evening,3,0,1,long,high,Philadelphia,Middle Eastern,2,0,0
RMrWegRjr3gn_g7fOLxHRA,D4AJVjAiJULF04BjN7bhiA,3.0,2010-05-30 19:51:40,evening,6,1,1,long,high,Philadelphia,Bars,3,1,1
8M4_nA8e9VacrirvCwrl8Q,zMMSWTHxkLWYR359o-IuAg,3.0,2010-05-31 01:29:56,night,0,0,0,long,high,Reno,Restaurants,1,0,1
TVN3qoXU0-sateboutdCZg,Qbxo9pb5yDsbD3GSuzYOjQ,5.0,2010-05-31 01:57:40,night,0,0,1,long,high,Collingswood,American (New),2,0,0
Z-ee4V5_ZFsI2ltccSpqyw,uqXYVxIwoEsFFjEHBlMZQA,3.0,2010-05-31 05:38:43,night,0,0,1,long,high,Saint Louis,Desserts,2,1,1
riWDgbauId8TK7YFVgMNJw,KZe5kpIHWVuJl6WgNYzceg,4.0,2010-05-31 12:52:56,morning,0,0,1,long,high,New Orleans,Cajun/Creole,1,1,0
K97i0e7MaxYfvCCwPFMjuw,QWqKTWQ2OiDgo3dzNkpung,4.0,2010-05-31 14:26:35,afternoon,0,0,1,long,high,Philadelphia,Korean,2,0,0
BOM58nAhmaoOC_Si4u4lOw,EtKSTHV5Qx_Q7Aur9o4kQQ,2.0,2010-05-31 17:53:55,afternoon,0,0,0,long,high,Philadelphia,Bars,2,1,1
ouODopBKF3AqfCkuQEnrDg,02jZC7oX0SbWXVFboNwFGA,3.0,2010-06-01 02:16:54,night,1,0,1,medium,high,King of Prussia,Food,1,0,0
Z-ee4V5_ZFsI2ltccSpqyw,k3CjpU8COgn--pueiZm3XA,5.0,2010-06-01 03:22:52,night,1,0,1,long,high,Saint Louis,Mexican,1,1,0
6WG2IGTVr-xKn0pYQZJGjw,04UD14gamNjLY0IDYVhHJg,5.0,2010-06-01 20:44:13,evening,1,0,1,long,high,Philadelphia,Mediterranean,2,1,0
Asx28DdgUx6vYWSxl0oOAQ,1DFvkUjtsqNRNlORaUYlFQ,3.0,2010-06-02 01:55:44,night,2,0,1,long,high,Philadelphia,Modern European,2,1,0
bbtc1OcdwTOsz3i7WwpHGA,skW4boArIApRw9DXKXukkA,2.0,2010-06-02 13:10:21,afternoon,2,0,0,medium,high,Philadelphia,American (Traditional),2,1,0
6WG2IGTVr-xKn0pYQZJGjw,Z5po0aTuzKKblek5y6Sp8Q,4.0,2010-06-04 17:01:26,afternoon,4,0,1,long,high,Philadelphia,Food,2,0,0
njJjEOLRTo03Fwp4jg_Jpg,ZlpeXbo-5HW8CtYkzTyiZw,5.0,2010-06-04 19:21:52,evening,4,0,1,long,high,Indianapolis,Desserts,2,0,0
HuoP7ejN-LSwkO1UIgmtaw,EpREWeEpmR8f1qLHzzF0AA,3.0,2010-06-05 15:31:18,afternoon,5,1,1,long,high,Saint Louis,Local Flavor,2,1,1
mGUYWSFpmVvDQTLDvkzk4w,nvb8SFi1-LzaQHEhUnw_7g,1.0,2010-06-05 22:26:35,evening,5,1,0,medium,high,Treasure Island,Restaurants,2,1,1
SXeMGP5lNgc03z7cl9Xihg,NT5S6JV5wPwKOd3s3Yh1zQ,2.0,2010-06-05 22:55:01,evening,5,1,1,long,high,Nashville,Restaurants,2,1,0
jQF9CqbIfpQit9B0MAG4Wg,3ZynJ94VpIdDlaArmEp2Rg,3.0,2010-06-06 04:07:27,night,6,1,1,long,high,Philadelphia,Food,2,0,1
YE3NsQGCoCu4WHaKQ3Kddg,RKVZbcCKNcAM5Jk_cV7I9A,4.0,2010-06-07 06:18:47,night,0,0,1,medium,high,Saint Louis,American (New),2,1,1
kX8VElJe7Pj-cJ-yZAzHdA,JUlsvVAvZvGHWFfkKm0nlg,4.0,2010-06-07 14:06:46,afternoon,0,0,1,long,high,Philadelphia,Mexican,2,1,1
qjkOmSEFFEeWVTtsIl0aAw,k3CjpU8COgn--pueiZm3XA,4.0,2010-06-08 01:01:16,night,1,0,1,long,high,Saint Louis,Mexican,1,1,0
0mYNAVDIzW4fzgAQ5opGWg,JUlsvVAvZvGHWFfkKm0nlg,3.0,2010-06-08 12:24:02,morning,1,0,1,long,high,Philadelphia,Mexican,2,1,1
yPa_4u6hcWEHkziHAeRapw,nP4LqTcK1USiw5WnbOjW7A,4.0,2010-06-08 18:02:10,afternoon,1,0,1,long,high,Philadelphia,Moroccan,1,0,0
V9DkyuJkU3YcUjZ8b98I8A,EpREWeEpmR8f1qLHzzF0AA,2.0,2010-06-09 14:33:23,afternoon,2,0,0,medium,high,Saint Louis,Local Flavor,2,1,1
ouODopBKF3AqfCkuQEnrDg,wITX_5zymQu_JVfn569Vpg,3.0,2010-06-10 22:06:32,evening,3,0,1,long,high,King of Prussia,Restaurants,2,0,0
7Td9DntkgdAMmXqxHTo-Kg,_cndcbuaqSRW5f-MeZasNw,4.0,2010-06-14 02:41:21,night,0,0,1,long,high,Nashville,Steakhouses,2,1,0
IlbqI2QmRgT-QnjAnv7Y_g,lRbHFOIFuusN2WOR_ypQ_A,4.0,2010-06-24 15:20:54,afternoon,3,0,1,medium,high,Philadelphia,Restaurants,2,0,0
Asx28DdgUx6vYWSxl0oOAQ,Wt1W6qwCvna1KzIuJRJbwA,5.0,2010-06-27 02:13:30,night,6,1,1,long,high,Glassboro,Japanese,2,0,0
mWamaq-Awy6tf7U4bCtT1A,F8yozE3NWnImNApHO347gQ,4.0,2010-07-07 15:56:31,afternoon,2,0,1,long,high,Philadelphia,Restaurants,2,1,1
B-s-8VUnuBjGTP3d01jsyw,SVSafDWg9r2Q5XEVOLPSSA,3.0,2010-07-08 21:46:08,evening,3,0,1,long,high,Reno,Cantonese,2,1,0
_uSY2XUS2JCkoJspaRjO2A,wUnLSg_GKfEIQ5CQQ770_g,4.0,2010-07-09 00:30:32,night,4,0,1,medium,high,Philadelphia,Italian,4,1,1
_uSY2XUS2JCkoJspaRjO2A,3lBooCffgkW7tVSG5kILBA,2.0,2010-07-09 00:37:37,night,4,0,1,medium,high,Philadelphia,Restaurants,2,0,0
_uSY2XUS2JCkoJspaRjO2A,eaDZlSuVS0EY67Ke6pRP6Q,5.0,2010-07-09 00:52:07,night,4,0,1,short,high,Philadelphia,Malaysian,2,1,0
_uSY2XUS2JCkoJspaRjO2A,EtKSTHV5Qx_Q7Aur9o4kQQ,3.0,2010-07-09 00:59:59,night,4,0,1,medium,high,Philadelphia,Bars,2,1,1
_uSY2XUS2JCkoJspaRjO2A,mUIBtlWNPD7sz3rGGWQ1RA,4.0,2010-07-09 01:07:18,night,4,0,1,short,high,Philadelphia,Mediterranean,2,0,1
mWamaq-Awy6tf7U4bCtT1A,EAtdpksdWfWAaqh3XdnNNg,4.0,2010-07-09 02:43:43,night,4,0,1,medium,high,Philadelphia,Restaurants,3,0,0
56gp5RUwFLckqvph8E5R3A,nRKndeZLQ3eDL10UMwS2rQ,3.0,2010-07-09 21:19:55,evening,4,0,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,1,0,0
ouODopBKF3AqfCkuQEnrDg,Ryt1Fhgz7sixMQSJiLyP_g,3.0,2010-07-09 22:32:55,evening,4,0,1,long,high,Philadelphia,Restaurants,2,1,1
y9WhhW724xLQ4p_lGQCQkA,VYTFqb1NVLleeStQaUEP0Q,2.0,2010-07-10 00:32:13,night,5,1,1,long,high,Saint Louis,Restaurants,2,1,0
jQF9CqbIfpQit9B0MAG4Wg,tCLAeZsjXFG9RumJ4Hn0Kw,3.0,2010-07-10 03:14:12,night,5,1,1,long,high,Philadelphia,Restaurants,1,0,0
84HvpQDxcHWmbMDfs8IEYw,xCXGV3wEvYd4xBGx8ZRFQA,4.0,2010-07-10 04:54:35,night,5,1,0,medium,high,Philadelphia,Restaurants,1,0,1
IpLRJY4CP3fXtlEd8Y4GFQ,cXSyVvOr9YRN9diDkaWs0Q,3.0,2010-07-10 14:10:03,afternoon,5,1,1,medium,high,Philadelphia,Southern,2,1,1
pxBmvgpiDMN161PwHDtsLw,d_tRshM-w6S4QxE4VVi8tQ,5.0,2010-07-10 17:12:04,afternoon,5,1,1,long,high,Philadelphia,American (New),2,1,0
_p5ydZPNMkyTJoPtE0QUJw,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2010-07-10 23:27:38,evening,5,1,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
tJZnXf1mafOOEcUNd3yoiA,oThWInL6gUCt2d98fSIAfA,4.0,2010-07-11 01:16:53,night,6,1,0,medium,high,Fishers,Restaurants,2,1,1
tJZnXf1mafOOEcUNd3yoiA,8xz4jzsKSU10CFvbHhYJXw,4.0,2010-07-11 01:28:12,night,6,1,0,medium,high,Indianapolis,Seafood,2,1,1
z-30NhddTouV8pz42IEx1g,EKbb62ui8LgHk3B7OJMyBw,4.0,2010-07-11 14:33:15,afternoon,6,1,1,long,high,Saint Louis,Restaurants,2,1,1
zfD3xhVNkGJs-AOOSslqtQ,lRbHFOIFuusN2WOR_ypQ_A,4.0,2010-07-11 15:09:11,afternoon,6,1,1,long,high,Philadelphia,Restaurants,2,0,0
riWDgbauId8TK7YFVgMNJw,mzZ_WTb2zvyJMBkm84B-WA,4.0,2010-07-11 23:47:00,evening,6,1,1,long,high,Metairie,Donuts,2,1,0
3JUC7dFE8sKBrDrbTtSkaA,nRKndeZLQ3eDL10UMwS2rQ,4.0,2010-07-12 01:12:26,night,0,0,1,medium,high,Saint Louis,Ice Cream & Frozen Yogurt,1,0,0
A3v4mtWlnaYZpHKKqzNhJg,4_W5pstoN1166TGjjPOrMg,4.0,2010-07-12 03:24:16,night,0,0,1,long,high,Philadelphia,American (Traditional),2,1,1
sLqm9fRo_u81kJCIRdzrMg,VeqkfRUzZAKlQer3npXPdQ,4.0,2010-07-12 05:07:44,night,0,0,1,medium,high,Ballwin,Restaurants,2,0,1
P-7VidyXqOGd6zBnT85pDA,otQS34_MymijPTdNBoBdCw,5.0,2010-07-12 09:55:07,morning,0,0,1,long,high,Tucson,Restaurants,2,1,1
YV6uaSzANkraOQQzN0alWg,GYAX9mPGYx9VfwDiuIl_9Q,5.0,2010-07-12 14:09:12,afternoon,0,0,1,long,high,Philadelphia,Restaurants,1,0,0
Hxx8FmhpxiugIrGRh8RDOg,RKVZbcCKNcAM5Jk_cV7I9A,4.0,2010-07-12 15:00:11,afternoon,0,0,1,long,high,Saint Louis,American (New),2,1,1
4tK3tiB3zggiYudjU9H03g,1gWUE5Avh_pswlHhf813EQ,4.0,2010-07-12 19:04:49,evening,0,0,0,short,high,Greenwood,Restaurants,1,1,0
4tK3tiB3zggiYudjU9H03g,byIGo_rwmoWEd6J7AsrDoQ,4.0,2010-07-12 23:13:06,evening,0,0,0,medium,high,Greenwood,Burgers,1,1,1
K17847uudqPFPIjSPgxs2A,cXSyVvOr9YRN9diDkaWs0Q,4.0,2010-07-13 03:55:34,night,1,0,1,medium,high,Philadelphia,Southern,2,1,1
Oi1qbcz2m2SnwUeztGYcnQ,2rQFgavS-942RapZTBSBTw,4.0,2010-07-13 12:27:08,morning,1,0,1,long,high,Bryn Mawr,Italian,2,1,1
HW-QgyCq4DzUQCFRaYn6Fg,pqe1pCQx--uybdm6EQ8AqQ,4.0,2010-07-13 20:10:27,evening,1,0,1,long,high,Wynnewood,American (New),1,0,1
4tK3tiB3zggiYudjU9H03g,rnh2rnrQoQTqnKiY2En8Eg,4.0,2010-07-13 20:49:35,evening,1,0,0,medium,high,Indianapolis,Ice Cream & Frozen Yogurt,2,0,0
4tK3tiB3zggiYudjU9H03g,FLvsHSO09AY5BlaibUkLzw,4.0,2010-07-13 20:51:56,evening,1,0,0,medium,high,Greenwood,Department Stores,1,0,0
m-n_AHwndmHAgZIsu52kYA,AjfvLdQSl2JRYuYdfeE7Qg,5.0,2010-07-13 22:44:11,evening,1,0,1,medium,high,Reno,Pakistani,1,1,0
rohwiags-kVO_IgYK1sIfw,cX1VH_vpqGoLrio4sV9xcA,5.0,2010-07-14 02:13:49,night,2,0,1,medium,high,Exton,American (Traditional),2,1,1
YR7atQMrq-7d_JyLY-WI6Q,EtKSTHV5Qx_Q7Aur9o4kQQ,4.0,2010-07-14 12:05:57,morning,2,0,1,long,high,Philadelphia,Bars,2,1,1
4tK3tiB3zggiYudjU9H03g,mtHxMNtlbDIkgH6IfzBgMg,4.0,2010-07-14 13:10:15,afternoon,2,0,0,short,high,Greenwood,Cupcakes,2,0,0
4tK3tiB3zggiYudjU9H03g,EdysxosAepdogof_YDAgeQ,4.0,2010-07-14 13:11:48,afternoon,2,0,0,short,high,Greenwood,Bagels,1,0,0
4tK3tiB3zggiYudjU9H03g,1QtF1bFgzG3Jo0-L4kv0Cg,1.0,2010-07-14 14:37:07,afternoon,2,0,0,medium,high,Indianapolis,Restaurants,1,0,0
ojxS1v-8nUvEEx4DlsPQrA,Q-prSTdggNlxAEFV88BZOw,3.0,2010-07-14 17:47:28,afternoon,2,0,1,medium,high,Philadelphia,Beer,2,1,1
hZ-ZtZ3bqZg6GhWepqj20g,fBCv5Euudl9VieR870gwNg,4.0,2010-07-14 18:48:29,afternoon,2,0,1,medium,high,Saint Louis,Food,2,1,1
hZ-ZtZ3bqZg6GhWepqj20g,RwOV1rfT7vA1qw8vgf-yBA,4.0,2010-07-14 19:47:16,evening,2,0,1,medium,high,Saint Louis,Burgers,1,1,1
nqHmFx837BIlsYNX5LsR4w,RZtGWDLCAtuipwaZ-UfjmQ,5.0,2010-07-15 01:06:04,night,3,0,0,long,high,Philadelphia,Pizza,2,1,1
KDewJBJknfWvQyHHFNbfdg,pafrjSu3h0v0N8GR3ghNtQ,4.0,2010-07-15 02:07:43,night,3,0,1,long,high,Indianapolis,Cajun/Creole,1,0,1
_BcWyKQL16ndpBdggh2kNA,mUIBtlWNPD7sz3rGGWQ1RA,4.0,2010-07-15 13:51:55,afternoon,3,0,1,long,high,Philadelphia,Mediterranean,2,0,1
Wshkpj8aHWuzIeca1QxWTA,u9XTeDl_If4U5Eixl6ys7g,5.0,2010-07-15 18:31:57,afternoon,3,0,1,medium,high,Philadelphia,Nightlife,2,1,0
6WG2IGTVr-xKn0pYQZJGjw,JZVK_yoV48O_2gDykG_1Ow,3.0,2010-07-15 20:08:10,evening,3,0,1,long,high,Philadelphia,Seafood,2,1,0
cSBFkBE3z5EO6rRS9PJvAg,0z1VO3Js0NdTOKLYDa15zw,5.0,2010-07-16 03:39:47,night,4,0,0,long,low,Indianapolis,Asian Fusion,2,0,0
cSBFkBE3z5EO6rRS9PJvAg,jRLskcm_icZIKs81mYC4iQ,5.0,2010-07-16 04:15:10,night,4,0,0,long,low,Indianapolis,Restaurants,2,1,0
GJ0H2kne3nnzYBavbH4RHw,JUlsvVAvZvGHWFfkKm0nlg,4.0,2010-07-17 01:56:54,night,5,1,0,short,high,Philadelphia,Mexican,2,1,1
GJ0H2kne3nnzYBavbH4RHw,8-AIbFaP6GP9BwHZdclBog,4.0,2010-07-17 01:59:41,night,5,1,0,short,high,Cherry Hill,Specialty Food,3,0,0
UXcOSMHZM2RPWTgjQbKDJg,pqe1pCQx--uybdm6EQ8AqQ,4.0,2010-07-17 09:05:42,morning,5,1,1,long,high,Wynnewood,American (New),1,0,1
PKzt4KMQpQIRSvOYo3EdFw,Ety2Z0CImO6FYDV6L5Ahkw,4.0,2010-07-17 23:43:53,evening,5,1,0,long,high,Lansdale,Thai,2,0,0
7ktyPHE-NGnWxarOqjIQiQ,hUX1yAimviBIhb21D_KtcQ,3.0,2010-07-18 02:39:33,night,6,1,1,long,high,Philadelphia,Mexican,2,1,1
rpUOaLv_7QkDeFQSZMZhOg,nRKndeZLQ3eDL10UMwS2rQ,5.0,2010-07-18 19:01:38,evening,6,1,1,short,high,Saint Louis,Ice Cream & Frozen Yogurt,1,0,0
0MJ5sKX5uq7Ma5hbl4l3BQ,V6Om7YZhlRQRU7WfuxHq8Q,2.0,2010-07-19 10:41:13,morning,0,0,1,long,high,Philadelphia,Restaurants,1,0,0
nlsxDX6nKcVDGWzVxdsWiQ,k3CjpU8COgn--pueiZm3XA,4.0,2010-07-19 16:32:00,afternoon,0,0,1,long,high,Saint Louis,Mexican,1,1,0
KDewJBJknfWvQyHHFNbfdg,z680Aylt8wN2KAeFM1hy-A,3.0,2010-07-19 18:34:52,afternoon,0,0,1,long,high,Indianapolis,Bars,2,1,1
