business_id	hour_of_day	day_of_week	is_weekend	user_elite	review_length	user_experience	city	category	price_range	alcohol	outdoor_seating
Lx8ZYUJ_-3Aa8N821mN1WQ	night	5	1	1	long	high	Sparks	Restaurants	1	0	0
M0Cb0ufPxOSHSrZAKMmUmg	afternoon	0	0	0	medium	high	New Port Richey	Restaurants	1	0	1
M0r9lUn2gLFYgIwIfG8-bQ	afternoon	0	0	1	long	high	Saint Louis	Ice Cream & Frozen Yogurt	2	1	0
M1BkW7JZZBrCfT4_Sr4NEQ	night	3	0	1	long	high	Largo	Poke	2	1	0
M2ZrrqseHE5xssUrOL0Gtg	night	0	0	1	medium	high	Tampa	American (Traditional)	1	0	1
M2m_SM9GpIbct2a_hOGzag	night	5	1	1	long	high	Franklin	American (Traditional)	2	1	1
M4kHDHNzftSUtgpgyLlZ8w	afternoon	1	0	0	medium	high	New Port Richey	Restaurants	1	1	1
M5rj-zpkCHcGXTxBbcrDXQ	afternoon	1	0	1	medium	high	Saint Petersburg	Coffee & Tea	1	1	1
MAIfD4kJDCydgoD1l2b_vw	evening	3	1	1	long	high	Santa Barbara	Wine Bars	2	1	1
MAad69FdL2Y-kSDF6SkZ3A	afternoon	3	0	0	medium	high	Metairie	Sushi Bars	2	1	0
MF5-JPr0auUkY_WLTTVUaA	evening	6	1	1	medium	high	Philadelphia	New Mexican Cuisine	1	0	0
MHqeqoJEjsTHivmuXOW4iQ	evening	5	1	1	long	high	Saint Louis	Wine Bars	2	1	1
MKHJy86fkFnMAhZac6wuLw	evening	5	1	1	long	high	Philadelphia	Pizza	2	0	0
MMRRS6YhVRx_iN5-JhMRYg	afternoon	0	0	1	long	high	Philadelphia	Restaurants	2	1	0
MN-Em6pY0ZXZQsLv6uBhrA	evening	4	0	1	long	high	Philadelphia	Chinese	1	0	0
MN9tQez4EY2gFnRr-47Heg	night	1	0	0	medium	high	Indianapolis	Mexican	1	0	1
MO82R6jbTZQJDSFgjde2NQ	afternoon	0	0	1	long	high	Tucson	Department Stores	2	0	0
MPY4UwRBU_wYxlaYViIHMw	morning	4	0	1	medium	high	Brentwood	Food	1	1	1
MTSW4McQd7CbVtyjqoe9mw	night	0	0	1	long	high	Philadelphia	Restaurants	1	0	0
MTwiz3yCBDPCaqAFIFSRRQ	evening	3	0	1	long	high	Tucson	Bars	1	1	0
MUTTqe8uqyMdBl186RmNeA	evening	6	1	0	long	high	Philadelphia	Sushi Bars	2	1	1
MYMLQfzRv8x7aO-bv9vpFg	afternoon	4	0	1	medium	high	Boise	Specialty Food	1	0	1
MZW_eTFYFBvHYg5OFqDRCA	afternoon	2	0	0	long	high	Wilmington	Burgers	2	1	1
Ma9FrtHwHi6KgtwEbQyXTA	night	2	0	1	long	high	Bensalem	American (New)	1	1	0
MaYb7qMN6BomP1zQGj3Wjg	afternoon	3	0	1	long	high	Saint Louis	Nightlife	2	1	1
MbKhuO-4uYPc0NRZDRWoew	afternoon	0	0	1	long	high	Philadelphia	Restaurants	1	0	0
Mbkt43sUBsvXRxmrJrZFhQ	afternoon	4	0	0	short	high	St. Louis	Restaurants	2	1	1
MbzgGsMQpGyVrUJXi_Jw0Q	afternoon	2	0	0	medium	high	Santa Barbara	Coffee & Tea	2	1	1
McQo2QJGt1BI9oPu6KLDjg	afternoon	6	0	1	long	high	Indianapolis	Specialty Food	2	0	0
MfK5DeKjnneIDZTUkUKP8g	afternoon	2	0	1	medium	high	Carmel	Food	1	0	1
MgezKZ0Fp250omk3EAgnjw	morning	0	0	1	long	high	Lutz	Food Delivery Services	2	0	0
Mha77MN_BYGB-w7DONZ5YA	afternoon	0	0	1	long	high	Tampa	Peruvian	1	0	0
Mjboz24M9NlBeiOJKLEd_Q	evening	6	1	0	long	high	Philadelphia	Pizza	1	0	1
MkJdyYXy9L8icy26UKweYA	afternoon	2	0	0	long	high	Metairie	Shopping	2	0	0
MmIF3ZlBPwOknea6-IzlQg	night	6	1	1	medium	high	Riverview	Sandwiches	1	1	1
MnCRxcyzfKzmRyXPDuix2Q	afternoon	4	0	0	long	high	Nashville	Restaurants	2	1	1
MnKgN5crTUuxROY2aoadtQ	afternoon	4	0	1	long	high	Saint Louis	Music Venues	2	1	1
MnlHMZ9RGVaS71rVwINyOA	evening	1	0	1	long	high	Saint Louis	Ethnic Food	1	0	0
MnxMt3CErrx4dXll4ADqLg	afternoon	4	0	1	medium	high	Indianapolis	Bakeries	2	1	0
MpkCQTOV6D3XGRPbtQPj5Q	afternoon	4	0	1	long	high	Avon	Vietnamese	1	0	0
MptP4Zxq3ZLbeGB4cY772A	evening	2	0	0	long	high	Reno	Burgers	2	0	0
MquXDiKxHB4NYv5r5KodOQ	afternoon	0	0	1	long	high	Marlton	Restaurants	2	0	1
MuKoTR56s6elHEI2wUkgJA	afternoon	3	0	1	long	high	St. Louis	Restaurants	2	1	0
Mufi8VH23CoxIZNftf-lZw	night	6	1	1	long	high	Southampton	Pizza	2	0	1
Muftkox9yn0qai-SEpEZGQ	night	0	0	1	medium	high	West Chester	Pubs	2	0	0
Mwo6_kET9zmL4WItyeMj9w	evening	6	1	1	long	high	St. Louis	Fast Food	1	0	0
Mxlw3cSKkWv5o4HdRWGTPg	evening	3	0	1	medium	high	Tampa	Tea Rooms	2	0	1
MyON48Q_Ql9IjLc0PPXLDQ	evening	0	0	0	long	high	Tampa	Fast Food	1	1	1
N-4ZOrM_qAnzBiCsJ7-ENA	evening	1	0	1	long	high	St Albert	Canadian (New)	2	1	0
N-CBZKO37y_WSUN7ZMNGkg	afternoon	3	0	1	long	high	Santa Barbara	Restaurants	1	0	0
N-ej51lLtIl4TMC-Qb3k4A	afternoon	0	0	1	long	high	Edmonton	Restaurants	2	1	0
N-tBrQMt2pc5JudffpDFmw	night	4	0	1	medium	high	Indianapolis	Specialty Food	1	0	0
N1ZXhAVzOzbyCBPEXTaUUw	afternoon	1	0	1	long	high	Philadelphia	Food Delivery Services	2	0	0
N44roXfLNkBdpINQDjEFOQ	evening	0	0	1	long	high	Collinsville	Mexican	1	1	1
N5QQdPac1cXwOHr-ePr90g	evening	0	0	1	long	high	Reno	Food	1	1	1
N5ekxQd7wGHWJJK-p9qqXw	evening	1	0	0	long	high	Nashville	Restaurants	3	1	0
N7wYxm84QtcqTJZfGWpxzw	afternoon	2	0	1	long	high	Franklin	Food	1	0	0
NB9wGhMqy27suWqNzk3laA	afternoon	3	0	1	long	high	Philadelphia	Middle Eastern	2	0	0
NBlB85ch_WCxYJ4fPWHxJA	afternoon	0	0	1	long	high	Philadelphia	Mexican	1	0	0
NF8sBMLJaLvYe5nsS92YcQ	afternoon	0	0	1	long	high	Bensalem	Sandwiches	2	1	0
NFFS6Qow43IRG6dRPgZCzQ	afternoon	3	0	1	long	high	Reno	Cafes	2	1	1
NL-pATcAaXHwxrm7ODwEig	afternoon	5	0	1	medium	high	Tampa	American (Traditional)	1	1	0
NMtUD873aWrNjljt3VOcFA	afternoon	0	0	1	long	high	Philadelphia	American (Traditional)	3	1	0
NOPk3f5TedR-fw9HO4VJlQ	afternoon	3	0	0	long	low	Philadelphia	Food	1	1	0
NQSnr4RPUScss607oxOaqw	evening	2	0	0	medium	high	Philadelphia	Chicken Wings	1	1	1
NT5S6JV5wPwKOd3s3Yh1zQ	evening	4	0	1	long	high	Nashville	Restaurants	2	1	0
NTh_DCZmHGG-Za11SD643Q	afternoon	1	0	1	medium	high	Tampa	Latin American	2	0	0
NUGu31Ou05hGdZ1YPhVdNA	evening	1	0	1	medium	high	Indianapolis	Shopping	2	0	0
NV6zZPb5OGVpyX4JrSzUPg	night	1	0	1	long	high	Saint Louis	Bars	2	1	1
NVN_23yYJDf_RAinqFICDA	afternoon	0	0	1	long	high	Philadelphia	Hot Dogs	1	0	0
NVpbPRDvfwjb85CJwWE0nQ	evening	5	1	1	long	high	Huntingdon Valley	Chinese	2	0	0
NYJ1PTYcQhQ8aVJiBPgIQg	afternoon	3	0	1	long	high	Philadelphia	Food	2	0	0
NaA1lTPxouNLq-zFI3IOYA	night	3	1	0	long	high	Springfield	Bars	2	1	0
NcO-pWiZmNM5zBg8H9zB6Q	afternoon	1	0	1	long	high	Smyrna	Food	2	1	1
Nd_3fSvYDCjM8YJdBx4Y9w	evening	4	0	1	long	high	Wayne	Restaurants	1	0	1
NdqATFd0JsFzEOD8Z8pa5w	afternoon	0	0	1	long	high	Carmel	American (Traditional)	2	1	1
NeY1bH6IKJxnn4YAixibsQ	evening	3	0	1	medium	high	Philadelphia	Coffee & Tea	1	0	1
NesMl0Tiq1FsPoX2LzHkNg	night	4	0	0	long	high	Tucson	Cheesesteaks	1	1	1
Nolwnmtnt5QeDGlS0bsCGQ	evening	0	0	1	long	high	Sherwood Park	Burgers	2	0	0
NsthHtVZPiTt3Zn7Wh5uLA	night	2	0	1	medium	high	Voorhees	Burgers	1	0	1
NwJoFxmYRDxVGXgPtrjQ3w	afternoon	5	1	1	medium	high	Brandon	Thai	2	1	0
NwNGKIf_eQwvr6tzFX6eRA	afternoon	6	0	1	medium	high	Philadelphia	Food	2	0	0
NxJk32DFY06EbFAvcQJumw	afternoon	1	0	1	long	high	New Orleans	Restaurants	2	0	1
O286wXm4mcznQn_1JieD1g	afternoon	0	0	1	long	high	Philadelphia	Event Planning & Services	3	0	0
O3Gsne_JJ24yMvLrDoNjqA	evening	2	0	1	long	high	Hatboro	Himalayan/Nepalese	2	0	0
O5zuQH_YowDC-rsK8ZEXCA	night	6	1	1	long	high	Tampa	Asian Fusion	1	1	0
O6RCCmz8-x4NhWJpI8KQug	afternoon	6	1	0	long	high	Santa Barbara	Nightlife	2	0	1
O6hY9yenifuRXrpc4TfgsQ	afternoon	1	0	0	long	high	Philadelphia	Restaurants	2	1	1
O8YYh_b4hf82C4DAeBhmeQ	afternoon	1	0	1	long	high	Havertown	Food	2	0	0
OAHRMd971k-yDQwRxzgc2g	afternoon	6	0	1	long	high	Tampa Bay	Barbeque	2	1	1
OEzYP44ER97a1hi4LgR6bA	afternoon	3	0	1	long	high	Springfield	Event Planning & Services	1	0	0
OHzX-ZD9qyoeoxR8Z0dlIA	afternoon	1	0	1	long	high	Philadelphia	Restaurants	2	1	1
OIES_WhdNux3PmvSuPM-8Q	afternoon	0	0	1	long	high	Tampa	Restaurants	2	1	0
OINbC0rpDVJ5bfxt3LO9fw	evening	6	1	1	long	high	New Orleans	Restaurants	2	0	1
OKPUO8zvBBL-OA6-SfDx8Q	afternoon	0	0	0	medium	high	Philadelphia	American (Traditional)	3	0	1
ONmS8r1C0F0vglz2nKjkPA	afternoon	3	0	1	long	high	Belle Chasse	Pizza	2	1	0
OP-m-Kq-1aEWrrlaszFi9w	afternoon	4	0	1	long	high	Philadelphia	Restaurants	1	0	0
OPhWuFj83RDS9O1qU21X8Q	evening	1	0	1	medium	high	Turnersville	Donuts	1	0	0
OQBgwnIHY7vOrbjft8RM8w	afternoon	1	0	1	long	high	Saint Louis	Food	1	1	1
ORL4JE6tz3rJxVqkdKfegA	afternoon	0	0	1	long	high	Nashville	Venues & Event Spaces	3	1	1
OS6eXzSVZ0sYBWE67jXtMg	evening	5	1	0	long	high	Horsham	Food	2	0	0
OUuUc_qERdvTrnpj1vSLaw	afternoon	4	0	1	long	high	New Orleans	Mexican	1	0	0
OX-Y_c0iZTVNUSzxauiJCg	night	1	0	1	medium	high	Nashville	Department Stores	1	0	0
OZ0t8PySiJGxpyGWPOpL6A	evening	2	0	1	long	high	Paulsboro	Food	1	0	0
O_KX1Z4ZXMv0OVvQ9e8pNQ	afternoon	1	0	1	long	high	Pottstown	Food	1	0	0
OcatdPIYh9X2Du3Lo5YKOQ	afternoon	3	0	1	long	high	New Orleans	Restaurants	2	1	1
OevKyf31TBJkGdKCarZiew	afternoon	0	0	1	long	high	Bristol	Food	2	0	0
OjeSJYXaEqm3CkZsFf8xRA	evening	5	1	1	long	high	Glen Mills	Fast Food	1	0	0
Ok0y3WvijsjmUpGAwlAZOQ	afternoon	4	0	0	medium	high	Wesley Chapel	Coffee & Tea	1	0	1
OkSjPjMwXQ77h7kzhhyhDg	evening	0	0	1	medium	high	Clayton	Food	1	0	0
OlOVRlcEstxKK_6hMjy63A	afternoon	0	0	1	medium	high	Wilmington	Restaurants	2	1	0
OlcuZ9sWonCsSSGuHxb6yw	evening	3	0	0	long	high	Metairie	Barbeque	2	0	0
Omgbjm2M8GwCM-nK_sXOsA	evening	0	0	1	long	high	Wilmington	Beer Bar	1	0	0
Ou8xVbr-Sj7MSetBxTudMQ	evening	5	1	1	long	high	Deptford	Do-It-Yourself Food	2	0	0
OuJ9rEv3NbMOSndjQyqtGw	afternoon	4	0	1	long	high	Saint Petersburg	Restaurants	2	1	1
Oun4NN-u5yiHIxDqtJnxgA	afternoon	2	0	1	long	high	Philadelphia	Restaurants	1	0	0
OyHbS1sJ4CguExlWa-XWDg	evening	0	0	1	medium	high	Metairie	American (Traditional)	2	1	0
P08EbPAfAJ_wbJu9CDPZAg	night	1	0	1	medium	high	Tampa	Breakfast & Brunch	1	0	0
P0yKtQ4cFjNTY1X2CIdzBw	afternoon	0	0	1	long	high	Tampa	Hotels & Travel	4	1	1
P10BsKUeoeCeVoK4BS2u0w	evening	2	0	1	medium	high	Riverview	Restaurants	1	0	1
P1DkSlegzHKdxJAXe0QevA	evening	5	1	1	long	high	Philadelphia	Restaurants	2	0	0
P2YTnJHCnrO8aprZF3odvQ	afternoon	1	0	1	long	high	Pinellas Park	Restaurants	1	0	0
P3qii5-Hch2tDd1e59znXQ	afternoon	4	0	1	long	high	Tampa	Food	1	1	0
P48O-s2OOVq8UBtskQ90tQ	night	4	0	0	medium	high	Edmonton	Fast Food	2	1	0
P5Wq5OwEJ0Zz7piLoToXDA	evening	5	1	1	medium	high	Temple Terrace	Bars	2	1	1
P6_0KGFZO3K0qHSfhUuINg	evening	0	0	1	long	high	Hatboro	American (New)	2	1	1
P7WVgysLmf72i8Ql6mZtBA	afternoon	4	0	1	medium	high	Des Peres	Food	1	0	1
P8QLcGZZOPgl9w_3ARBKiQ	afternoon	1	0	1	long	high	Philadelphia	Japanese	2	0	0
P9VrCQBcyoDmMV5xtlOBsQ	evening	5	0	1	long	high	Edmonton	Food	2	1	0
PBtZNTQl5tRReeC8It1G7g	afternoon	2	0	0	long	high	Safety Harbor	Restaurants	3	1	1
PCM-vL-vRLJ4HB2OE8Nnbg	evening	3	0	1	medium	high	Malvern	Bars	2	1	1
PHBKsp1j4SVJuS_fQtiUig	evening	0	0	1	long	high	Indianapolis	Ice Cream & Frozen Yogurt	1	0	1
PV-QIZ3ljjjFBBrBk6s3Gw	evening	0	0	1	long	high	Metairie	Restaurants	2	1	0
PW6C4OMpPQ_Zm7oiwNIVgw	afternoon	2	0	1	long	high	Philadelphia	French	2	1	1
PXQGiGwBqfFuO81BFB3LHg	afternoon	4	0	0	long	high	Indianapolis	Soul Food	2	1	0
PXsDX1wvizL93PcMAgxQ7w	afternoon	5	1	1	long	high	Florence	Irish Pub	2	1	0
PY8vAG0UUhFOENjqvzI1Og	evening	5	1	1	long	high	Boise	Seafood	2	1	0
PYUI1OJVksGUbCrteU68bw	afternoon	0	0	1	long	high	Philadelphia	Bars	2	1	1
PYW8Buz8S8LpjIe6mZTAcw	night	3	0	0	medium	high	Greenwood	Food	2	0	0
P_x9fEz8efemqOIV46S0tg	afternoon	6	0	1	long	high	St Petersburg	Bars	2	1	1
PaOJy2n3oRBpIigV6TMxlg	afternoon	3	0	1	medium	high	Fairless Hills	Restaurants	2	0	0
PdMXmOWDRHICAx6SLgu1dQ	afternoon	0	0	1	long	high	Philadelphia	Italian	2	1	1
PfmbhnCC7nrcvD6QBMEDhQ	afternoon	1	0	1	medium	high	Tampa	Coffee & Tea	1	0	1
PjWv-WZKYtkKbqOG0y83ZQ	night	1	0	1	long	high	Edmonton	Vietnamese	2	1	0
PjknD8uD_0tisZQbomiYoQ	afternoon	4	0	1	medium	high	Philadelphia	Restaurants	1	0	0
PkX5BefuAKQf2Urhjthx9Q	afternoon	4	0	1	medium	high	Indianapolis	Food	2	0	0
Pkvs0bMBlJJ0nMjX2iKFGw	evening	1	0	1	medium	high	Sherwood Park	Restaurants	2	1	0
PwcYNxBGzefCM1ofAMZJ9Q	night	5	1	1	long	high	Boise	Restaurants	1	0	0
PxEiXqMAzzvp8GFlb5EoLg	evening	0	0	1	long	high	Philadelphia	Restaurants	2	1	1
PxQZBLFh14LFIj4HHWG_Kg	evening	0	0	1	long	high	Clementon	Mexican	2	0	0
PzhPMkaNYiKDTHoTG0r8rw	night	5	1	1	long	high	New Orleans	Vietnamese	1	0	1
Q-a-DzqRufrPL6EcUDpyag	evening	3	0	1	long	high	Saint Charles	Beer	2	1	0
Q-prSTdggNlxAEFV88BZOw	afternoon	1	0	1	long	high	Philadelphia	Beer	2	1	1
Q1HHAb4FzrzfnnrRyA8fgg	night	2	0	1	medium	high	Indianapolis	Restaurants	2	1	1
Q1kcXbMJoI-QnPsYIbNnPw	night	0	0	1	long	high	Buckingham	Seafood Markets	2	0	0
Q1rNgP8l4cVykCK8n40tWQ	night	5	1	1	medium	high	Wesley Chapel	Convenience Stores	2	0	0
Q21nd52A3wOMlu7b28ZISQ	night	2	0	1	long	high	Saint Louis	Chinese	1	0	0
Q4q9xFDxErreYTMrRshP_Q	afternoon	2	0	1	long	high	Clearwater	Restaurants	1	1	1
Q5odYgHa-ApKOPVrEFmRQA	evening	0	0	1	medium	high	Tampa	Music Venues	2	1	1
QCSLVCAx7nl_0B2PNVSnyg	afternoon	2	0	1	long	high	Maryville 	Food	1	0	0
QDvQmizwCiFGf3y0Om9jyA	afternoon	4	0	1	long	high	Philadelphia	American (Traditional)	1	0	1
QExWORi8kxwQGdXlFXRc-Q	afternoon	0	0	0	long	high	Hudson	American (Traditional)	1	1	0
QGUj9Za0iG_OJz0CqujE_Q	afternoon	0	0	1	long	high	Saint Petersburg	Sandwiches	1	0	1
QHzOlsTXfspSOMJ5SCxeCQ	afternoon	0	0	1	long	high	Tampa	Barbeque	1	1	0
QJfM8uRNy6KHhj6kIatzmg	afternoon	6	0	1	long	high	Clayton	Food	2	1	1
QOLZ390GGFEBpnky2oNjjA	night	5	1	1	medium	high	Edmonton	Ice Cream & Frozen Yogurt	2	0	0
QSA-x2bb3kum9QLFpy7vUg	evening	1	0	0	medium	high	Fishers	Restaurants	1	0	0
QTeEX_XchMKgS27yX913mA	evening	3	0	1	long	high	Marlton	Food	2	1	0
QU6xxKwHXR6xQ5oi2yIKLw	night	0	0	1	long	high	Edmonton	Grocery	1	0	0
QUEWdnmVCv2Ri8xJATTrIQ	afternoon	0	0	1	long	high	New Orleans	Chicken Wings	1	0	0
QUnvoceeKLK201dOflQThA	afternoon	1	0	1	long	high	New Orleans	Street Vendors	1	0	0
QUxFneps0qX5S8XpEUnazg	night	2	0	1	medium	high	Nashville	Restaurants	2	1	0
QWqKTWQ2OiDgo3dzNkpung	night	0	0	1	medium	high	Philadelphia	Korean	2	0	0
Q_4XtUDxWDasRhORDaC-jw	afternoon	2	0	0	medium	high	Trinity	Fast Food	2	0	0
Q_Wo3rX84Dy-YdQsiDmrWw	evening	2	0	1	long	high	New Orleans	Jazz & Blues	2	1	1
Qbxo9pb5yDsbD3GSuzYOjQ	night	0	0	1	long	high	Collingswood	American (New)	2	0	0
QcuTCSfnI6WqKpuDL_a0OA	morning	2	0	1	long	high	St. Petersburg	Food	2	0	0
QdN72BWoyFypdGJhhI5r7g	afternoon	5	1	0	medium	high	Philadelphia	Cocktail Bars	2	1	0
QdQpt47Xg6GXZfJm-Kaebw	afternoon	5	1	1	medium	high	Tucson	Restaurants	1	1	0
Qe7fZel3Rw6yHty-gCBExA	evening	6	1	0	short	high	Royersford	Ice Cream & Frozen Yogurt	1	0	0
Qg9Sx8RwqnpYKQeSjfPh2w	evening	1	0	1	long	high	Tampa	Food	2	0	1
QjktE2M71v56CVHERuyiTg	night	3	0	1	medium	high	Philadelphia	Cafes	2	0	1
QkyEr9j7il9lJqseTbPe5w	night	1	0	1	long	high	Media	Restaurants	2	1	1
Ql466RUZPLvKo_Cc9kIWzQ	evening	0	0	0	medium	high	Lafayette Hill	Sushi Bars	2	0	0
QpPc51mH86xyrRmnFijpTQ	evening	6	1	1	long	high	Hendersonville	Coffee & Tea	1	0	1
QrO4-F28JK4mQLP3eDbQ0A	afternoon	5	1	1	long	high	St. Louis	Bars	2	1	1
QvjY9esYNRMe_5kvT6TC5g	evening	0	0	1	long	high	Philadelphia	Pakistani	2	0	0
QyMoP9r9KTht-r54EL2elQ	evening	2	0	1	long	high	Hatfield	Restaurants	2	1	1
QyWxTsVvvqSEpU1KNblRbQ	afternoon	0	0	1	long	high	Philadelphia	Restaurants	1	0	1
R07rb3FN2QoRIbB6r6HDxQ	evening	4	0	1	long	high	Kenner	Breakfast & Brunch	1	0	0
R0HjMCL_m5wjBeUpOXqzdA	evening	0	0	1	long	high	Tampa	Food	1	1	1
R4eAWOt6Kz_rmo8B9FyG8g	afternoon	4	0	0	long	high	Tampa	Restaurants	1	0	0
R76nXl5oTep-d1ZGPZSimQ	afternoon	3	0	1	long	high	Philadelphia	Restaurants	1	1	0
R77LwVI3wPAFmDLrXt3zZA	evening	0	0	1	long	high	Saint Louis	Restaurants	1	1	0
RBI0TYx_VmVa_GhW1LZpuA	afternoon	1	0	1	medium	high	Sherwood Park	Restaurants	2	1	0
RCguFZat10TcbDMeeeM3IQ	night	2	0	1	long	high	Reno	Restaurants	1	0	0
RCy4M2ND4YK0uRbodV_v8g	afternoon	1	0	1	medium	high	New Orleans	Coffee & Tea	2	0	1
REns5fQe45Nk_D2UwQyr0w	afternoon	6	0	1	long	high	Philadelphia	Restaurants	2	1	1
REt83ozDeIl6fCYZuAjNrA	afternoon	2	0	1	long	high	Philadelphia	Chinese	1	0	0
RG4FoRw0vjzrCjMl4Apk4A	evening	6	1	1	long	high	Apollo Beach	Seafood	2	0	0
RI33oswGDkIsc0fuQ8GzjA	evening	1	0	1	medium	high	Philadelphia	Restaurants	1	0	1
RK93mcFftFbN2UN7JXBp6Q	evening	1	0	0	long	high	Sparks	Restaurants	2	1	1
RKVZbcCKNcAM5Jk_cV7I9A	afternoon	0	0	1	long	high	Saint Louis	American (New)	2	1	1
RMjHlAejNrLHzF4-G4uyng	afternoon	1	0	0	long	high	Safety Harbor	Southern	2	1	1
ROcx9FXq206zfI77MGo1Yw	evening	3	0	1	long	high	Indianapolis	Restaurants	2	1	0
ROeacJQwBeh05Rqg7F6TCg	afternoon	1	0	1	long	high	Philadelphia	Korean	1	0	0
RPLPto1ejkyE8vsGOV5phg	morning	4	0	0	medium	high	Upper Darby	Burgers	1	1	0
RTEdyP_6wGvXQugln1jxbg	afternoon	2	0	1	long	high	Brentwood	American (Traditional)	2	1	0
RVLF2RaStLkJiQCqBHknDw	evening	0	0	1	long	high	Philadelphia	Food	1	0	1
RWOqFGfUrdL60jOrtxmcGw	morning	1	0	1	long	high	Madeira Beach	Sushi Bars	2	1	0
RWY-NtTfOdphkgcS9RL5ZQ	afternoon	0	0	1	long	high	Nashville	Food	1	0	0
RXY3591yiSM2GQyhbHdeNQ	evening	3	0	1	long	high	Indianapolis	Restaurants	1	1	0
RZtGWDLCAtuipwaZ-UfjmQ	afternoon	3	0	1	long	high	Philadelphia	Pizza	2	1	1
RfO-dnZM_KCIPELt6q0dWg	evening	6	1	1	long	high	Saint Louis	Pizza	1	1	1
Rfm8upoRKXQACvtjk2S6KQ	night	4	0	1	medium	high	Fairview Heights	American (Traditional)	2	1	1
RgAUDZXDJYwz7BI6u9aP5w	afternoon	0	0	1	long	high	Maplewood	American (New)	2	1	0
RhuYqAT45uIR2NNdDsolXQ	afternoon	0	0	1	long	high	Tucson	Restaurants	1	0	0
Rj7XqaLHLVmjbV8ucwZj5Q	night	0	0	1	long	high	Trenton	Caterers	1	0	0
RkA7wLIxPweJn0HgLSNjHw	afternoon	0	0	0	medium	high	Brandon	Bars	2	1	1
Rl7W2JPAUWFo2ZZdVeGAWA	afternoon	0	0	1	long	high	Lansdale	Restaurants	1	0	0
RlaK11dNVoL9XsLWBF8ySw	afternoon	2	0	0	long	high	Indianapolis	Food	2	0	0
RmEuAg_sbAI7DD3BurvO8Q	morning	1	0	1	medium	high	Upper Southampton Township	Food	2	0	1
RnqU698MbIjq_eZHEzYL6g	afternoon	1	0	0	long	low	Tampa	Seafood	1	0	0
Rply0vEJrwuAa1vOvJgTnw	night	1	0	1	medium	high	Eddystone	Food	2	0	0
RrqRin8BYGrTlJbCDwtLzA	evening	0	0	1	long	high	Philadelphia	Delis	1	1	0
RsJE0PIwTgKSB6CHmutjAw	afternoon	0	0	1	long	high	Edmonton	Food	2	0	1
RuBWR6CAgVi7iWR8LHUi6A	evening	2	0	1	long	high	Edmonton	Barbeque	2	1	0
RuEIK45gBF5iDbYoSa9tOA	afternoon	0	0	1	long	high	Edmonton	American (Traditional)	2	1	0
RuuGJoMm2Y3wbLbPPHTvqw	evening	2	1	1	medium	high	Runnemede	Restaurants	2	1	1
Rv6P37KiiuowrXti2JHZNQ	afternoon	3	0	1	short	high	Pinellas Park	Event Planning & Services	1	1	0
RwOV1rfT7vA1qw8vgf-yBA	evening	2	0	1	medium	high	Saint Louis	Burgers	1	1	1
Rx5lfHMWkezmQjCfr2ziAw	afternoon	0	0	1	medium	high	New Orleans	Vietnamese	1	1	0
Ryt1Fhgz7sixMQSJiLyP_g	evening	0	0	1	long	high	Philadelphia	Restaurants	2	1	1
RzGr37s8p2ujVuN9of7ksQ	morning	3	0	0	medium	high	Nashville	Bakeries	1	0	0
S-VD26LE_LeJNx5nASk_pw	morning	3	0	1	long	high	Upper Darby	Restaurants	2	0	0
S2Ho8yLxhKAa26pBAm6rxA	night	0	0	1	long	high	New Orleans	Cajun/Creole	2	1	1
S3Kl763P-wKnDLFy0iirqA	night	4	0	0	long	high	Edmonton	Bars	2	1	0
S3QHy1sshUeZwXOYviVsXQ	evening	6	1	1	long	high	Montecito	Food	3	1	1
S87d-VjLFY8ZMoj6MUo_tg	night	2	1	1	medium	high	University City	Chinese	2	0	0
SFafZpcCcjO28VzimGmKrQ	evening	0	0	1	long	high	New Port Richey	Restaurants	1	0	0
SIoCIxjn4jLt2O-4DajWJw	afternoon	6	0	1	long	high	Philadelphia	Nightlife	2	1	1
SKW1zA4nY_SPKkQPmXNHoA	afternoon	1	0	1	long	high	Carmel	Food	2	0	0
SKgD0jRWVKk3NqOtSs3VFA	evening	0	0	1	long	high	Tucson	Restaurants	1	0	0
SKph9ovzvVSNzNFICgKb1Q	evening	0	0	1	long	high	Clearwater	Restaurants	2	1	1
SLreQZjicOqB_7MCfJ8MdQ	afternoon	2	0	1	long	high	Tucson	Restaurants	2	0	1
SNQ8sn7R9_e92GWKMCNSgg	afternoon	6	0	1	long	high	Saint Louis	Fast Food	1	0	0
SNYpn2BdTbz8QrrfH8rvdw	evening	6	1	1	medium	high	Bala Cynwyd	Restaurants	2	1	0
SRb3xScVOeYfhZP4U8LMdA	evening	1	0	1	medium	high	Indianapolis	Food	1	0	1
SS4__vpB-2xeX0DFARgl0w	afternoon	4	0	0	long	high	Croydon	Restaurants	1	0	0
SSZDGl2J-CEyIzuIbEiYNQ	afternoon	1	0	1	long	high	Saint Louis	Bars	2	1	0
STtVemevd30WoiZWn_taiQ	afternoon	3	0	1	medium	high	Oldsmar	Latin American	1	0	1
SVSafDWg9r2Q5XEVOLPSSA	night	3	0	1	long	high	Reno	Cantonese	2	1	0
SVV1VmybJGXGge6nFuHy_A	evening	0	0	1	long	high	Philadelphia	Specialty Food	3	0	0
SVdYIdv7EWVipdqT0ifIEw	night	6	1	1	medium	high	Saint Louis	Restaurants	1	1	1
